0.000000 2.000000 2.000000 0.000000
0.001000 2.000224 2.044976 0.004041
0.002000 2.000894 2.089993 0.008161
0.003000 2.002005 2.135060 0.012363
0.004000 2.003554 2.180187 0.016645
0.005000 2.005537 2.225382 0.021011
0.006000 2.007950 2.270656 0.025460
0.007000 2.010790 2.316018 0.029995
0.008000 2.014054 2.361475 0.034615
0.009000 2.017738 2.407039 0.039322
0.010000 2.021839 2.452717 0.044119
0.011000 2.026355 2.498518 0.049005
0.012000 2.031282 2.544452 0.053982
0.013000 2.036618 2.590527 0.059053
0.014000 2.042360 2.636751 0.064218
0.015000 2.048505 2.683134 0.069479
0.016000 2.055052 2.729684 0.074838
0.017000 2.061997 2.776409 0.080297
0.018000 2.069340 2.823318 0.085857
0.019000 2.077076 2.870420 0.091521
0.020000 2.085206 2.917723 0.097290
0.021000 2.093726 2.965235 0.103166
0.022000 2.102636 3.012965 0.109153
0.023000 2.111933 3.060921 0.115250
0.024000 2.121615 3.109110 0.121462
0.025000 2.131682 3.157542 0.127790
0.026000 2.142132 3.206224 0.134237
0.027000 2.152964 3.255165 0.140805
0.028000 2.164176 3.304373 0.147497
0.029000 2.175768 3.353855 0.154314
0.030000 2.187738 3.403620 0.161261
0.031000 2.200085 3.453675 0.168340
0.032000 2.212809 3.504030 0.175553
0.033000 2.225909 3.554690 0.182903
0.034000 2.239385 3.605666 0.190393
0.035000 2.253235 3.656963 0.198027
0.036000 2.267459 3.708591 0.205808
0.037000 2.282058 3.760557 0.213738
0.038000 2.297029 3.812870 0.221822
0.039000 2.312375 3.865535 0.230061
0.040000 2.328093 3.918563 0.238461
0.041000 2.344184 3.971959 0.247023
0.042000 2.360649 4.025733 0.255753
0.043000 2.377486 4.079892 0.264654
0.044000 2.394697 4.134443 0.273728
0.045000 2.412281 4.189394 0.282982
0.046000 2.430239 4.244754 0.292417
0.047000 2.448572 4.300529 0.302039
0.048000 2.467279 4.356728 0.311852
0.049000 2.486361 4.413357 0.321859
0.050000 2.505819 4.470426 0.332065
0.051000 2.525654 4.527940 0.342475
0.052000 2.545866 4.585909 0.353093
0.053000 2.566455 4.644340 0.363924
0.054000 2.587424 4.703239 0.374973
0.055000 2.608772 4.762616 0.386244
0.056000 2.630501 4.822477 0.397742
0.057000 2.652612 4.882831 0.409473
0.058000 2.675106 4.943685 0.421442
0.059000 2.697984 5.005045 0.433654
0.060000 2.721247 5.066921 0.446114
0.061000 2.744898 5.129320 0.458828
0.062000 2.768936 5.192248 0.471802
0.063000 2.793365 5.255715 0.485042
0.064000 2.818184 5.319727 0.498553
0.065000 2.843396 5.384292 0.512341
0.066000 2.869002 5.449417 0.526413
0.067000 2.895005 5.515110 0.540775
0.068000 2.921405 5.581380 0.555433
0.069000 2.948205 5.648232 0.570395
0.070000 2.975406 5.715676 0.585666
0.071000 3.003011 5.783718 0.601253
0.072000 3.031021 5.852365 0.617165
0.073000 3.059439 5.921626 0.633407
0.074000 3.088266 5.991508 0.649987
0.075000 3.117505 6.062018 0.666913
0.076000 3.147157 6.133165 0.684192
0.077000 3.177226 6.204955 0.701832
0.078000 3.207712 6.277396 0.719841
0.079000 3.238620 6.350496 0.738227
0.080000 3.269951 6.424261 0.756999
0.081000 3.301707 6.498700 0.776164
0.082000 3.333892 6.573819 0.795732
0.083000 3.366507 6.649627 0.815712
0.084000 3.399555 6.726130 0.836111
0.085000 3.433039 6.803337 0.856940
0.086000 3.466962 6.881254 0.878208
0.087000 3.501326 6.959888 0.899924
0.088000 3.536134 7.039248 0.922099
0.089000 3.571389 7.119339 0.944741
0.090000 3.607094 7.200170 0.967862
0.091000 3.643252 7.281748 0.991472
0.092000 3.679865 7.364079 1.015581
0.093000 3.716937 7.447172 1.040200
0.094000 3.754471 7.531033 1.065340
0.095000 3.792469 7.615669 1.091012
0.096000 3.830936 7.701087 1.117228
0.097000 3.869873 7.787294 1.143999
0.098000 3.909285 7.874298 1.171338
0.099000 3.949175 7.962104 1.199256
0.100000 3.989545 8.050720 1.227767
0.101000 4.030399 8.140153 1.256881
0.102000 4.071741 8.230409 1.286613
0.103000 4.113574 8.321494 1.316976
0.104000 4.155901 8.413416 1.347983
0.105000 4.198726 8.506180 1.379647
0.106000 4.242052 8.599793 1.411982
0.107000 4.285882 8.694263 1.445004
0.108000 4.330221 8.789593 1.478725
0.109000 4.375071 8.885791 1.513161
0.110000 4.420436 8.982862 1.548328
0.111000 4.466321 9.080814 1.584239
0.112000 4.512727 9.179651 1.620911
0.113000 4.559660 9.279380 1.658360
0.114000 4.607123 9.380005 1.696601
0.115000 4.655119 9.481532 1.735652
0.116000 4.703653 9.583967 1.775529
0.117000 4.752727 9.687315 1.816249
0.118000 4.802346 9.791580 1.857830
0.119000 4.852513 9.896768 1.900289
0.120000 4.903232 10.002882 1.943645
0.121000 4.954507 10.109929 1.987915
0.122000 5.006342 10.217912 2.033118
0.123000 5.058740 10.326835 2.079275
0.124000 5.111705 10.436702 2.126403
0.125000 5.165241 10.547518 2.174522
0.126000 5.219352 10.659285 2.223653
0.127000 5.274042 10.772007 2.273817
0.128000 5.329313 10.885688 2.325033
0.129000 5.385170 11.000330 2.377323
0.130000 5.441617 11.115935 2.430708
0.131000 5.498658 11.232508 2.485211
0.132000 5.556296 11.350048 2.540853
0.133000 5.614534 11.468558 2.597657
0.134000 5.673378 11.588041 2.655646
0.135000 5.732829 11.708497 2.714844
0.136000 5.792892 11.829927 2.775273
0.137000 5.853571 11.952332 2.836959
0.138000 5.914869 12.075713 2.899925
0.139000 5.976789 12.200068 2.964197
0.140000 6.039336 12.325399 3.029799
0.141000 6.102512 12.451704 3.096758
0.142000 6.166321 12.578982 3.165099
0.143000 6.230766 12.707232 3.234848
0.144000 6.295851 12.836451 3.306033
0.145000 6.361579 12.966638 3.378681
0.146000 6.427954 13.097789 3.452819
0.147000 6.494977 13.229901 3.528475
0.148000 6.562654 13.362971 3.605678
0.149000 6.630985 13.496995 3.684456
0.150000 6.699975 13.631968 3.764839
0.151000 6.769626 13.767884 3.846856
0.152000 6.839941 13.904738 3.930536
0.153000 6.910923 14.042524 4.015911
0.154000 6.982574 14.181235 4.103011
0.155000 7.054897 14.320864 4.191867
0.156000 7.127894 14.461401 4.282510
0.157000 7.201568 14.602839 4.374973
0.158000 7.275920 14.745170 4.469287
0.159000 7.350954 14.888381 4.565485
0.160000 7.426670 15.032463 4.663600
0.161000 7.503070 15.177404 4.763665
0.162000 7.580157 15.323193 4.865714
0.163000 7.657932 15.469815 4.969780
0.164000 7.736395 15.617259 5.075899
0.165000 7.815549 15.765509 5.184103
0.166000 7.895395 15.914550 5.294430
0.167000 7.975933 16.064365 5.406913
0.168000 8.057163 16.214939 5.521588
0.169000 8.139088 16.366255 5.638490
0.170000 8.221706 16.518291 5.757657
0.171000 8.305019 16.671030 5.879123
0.172000 8.389027 16.824450 6.002925
0.173000 8.473728 16.978529 6.129101
0.174000 8.559123 17.133247 6.257688
0.175000 8.645210 17.288580 6.388721
0.176000 8.731990 17.444502 6.522239
0.177000 8.819460 17.600986 6.658278
0.178000 8.907619 17.758009 6.796876
0.179000 8.996467 17.915539 6.938072
0.180000 9.086000 18.073549 7.081902
0.181000 9.176217 18.232010 7.228404
0.182000 9.267116 18.390888 7.377616
0.183000 9.358692 18.550154 7.529576
0.184000 9.450944 18.709770 7.684322
0.185000 9.543868 18.869703 7.841890
0.186000 9.637460 19.029917 8.002319
0.187000 9.731716 19.190372 8.165647
0.188000 9.826632 19.351032 8.331909
0.189000 9.922203 19.511854 8.501144
0.190000 10.018424 19.672798 8.673388
0.191000 10.115290 19.833820 8.848679
0.192000 10.212793 19.994875 9.027050
0.193000 10.310929 20.155916 9.208540
0.194000 10.409691 20.316896 9.393183
0.195000 10.509071 20.477768 9.581015
0.196000 10.609063 20.638479 9.772069
0.197000 10.709658 20.798977 9.966381
0.198000 10.810847 20.959209 10.163983
0.199000 10.912622 21.119120 10.364908
0.200000 11.014975 21.278650 10.569189
0.201000 11.117893 21.437744 10.776856
0.202000 11.221369 21.596340 10.987941
0.203000 11.325390 21.754377 11.202472
0.204000 11.429945 21.911793 11.420478
0.205000 11.535023 22.068520 11.641988
0.206000 11.640611 22.224493 11.867027
0.207000 11.746696 22.379642 12.095622
0.208000 11.853266 22.533899 12.327796
0.209000 11.960305 22.687191 12.563573
0.210000 12.067800 22.839445 12.802975
0.211000 12.175734 22.990585 13.046021
0.212000 12.284092 23.140535 13.292731
0.213000 12.392858 23.289215 13.543122
0.214000 12.502014 23.436546 13.797210
0.215000 12.611544 23.582447 14.055008
0.216000 12.721427 23.726833 14.316529
0.217000 12.831646 23.869621 14.581783
0.218000 12.942181 24.010723 14.850779
0.219000 13.053011 24.150049 15.123522
0.220000 13.164115 24.287512 15.400017
0.221000 13.275472 24.423019 15.680265
0.222000 13.387059 24.556479 15.964268
0.223000 13.498854 24.687794 16.252020
0.224000 13.610831 24.816872 16.543518
0.225000 13.722967 24.943613 16.838755
0.226000 13.835237 25.067921 17.137718
0.227000 13.947613 25.189695 17.440395
