0.000000 0.000000 
0.010000 0.001604 
0.020000 0.003207 
0.030000 0.004806 
0.040000 0.006401 
0.050000 0.007989 
0.060000 0.009569 
0.070000 0.011139 
0.080000 0.012699 
0.090000 0.014245 
0.100000 0.015777 
0.110000 0.017293 
0.120000 0.018792 
0.130000 0.020272 
0.140000 0.021731 
0.150000 0.023169 
0.160000 0.024583 
0.170000 0.025973 
0.180000 0.027336 
0.190000 0.028672 
0.200000 0.029979 
0.210000 0.031256 
0.220000 0.032501 
0.230000 0.033713 
0.240000 0.034892 
0.250000 0.036036 
0.260000 0.037143 
0.270000 0.038213 
0.280000 0.039244 
0.290000 0.040236 
0.300000 0.041187 
0.310000 0.042097 
0.320000 0.042964 
0.330000 0.043788 
0.340000 0.044568 
0.350000 0.045304 
0.360000 0.045993 
0.370000 0.046636 
0.380000 0.047233 
0.390000 0.047782 
0.400000 0.048282 
0.410000 0.048734 
0.420000 0.049137 
0.430000 0.049491 
0.440000 0.049794 
0.450000 0.050048 
0.460000 0.050251 
0.470000 0.050403 
0.480000 0.050505 
0.490000 0.050556 
0.500000 0.050556 
0.510000 0.050505 
0.520000 0.050403 
0.530000 0.050251 
0.540000 0.050048 
0.550000 0.049794 
0.560000 0.049491 
0.570000 0.049137 
0.580000 0.048734 
0.590000 0.048282 
0.600000 0.047782 
0.610000 0.047233 
0.620000 0.046637 
0.630000 0.045993 
0.640000 0.045304 
0.650000 0.044569 
0.660000 0.043788 
0.670000 0.042964 
0.680000 0.042097 
0.690000 0.041187 
0.700000 0.040236 
0.710000 0.039244 
0.720000 0.038213 
0.730000 0.037143 
0.740000 0.036036 
0.750000 0.034892 
0.760000 0.033714 
0.770000 0.032501 
0.780000 0.031256 
0.790000 0.029979 
0.800000 0.028672 
0.810000 0.027336 
0.820000 0.025973 
0.830000 0.024583 
0.839999 0.023169 
0.849999 0.021732 
0.859999 0.020272 
0.869999 0.018792 
0.879999 0.017293 
0.889999 0.015777 
0.899999 0.014245 
0.909999 0.012699 
0.919999 0.011139 
0.929999 0.009569 
0.939999 0.007989 
0.949999 0.006401 
0.959999 0.004806 
0.969999 0.003207 
0.979999 0.001604 
0.989999 0.000000 
