-5.000000 0.000000 
-4.900000 0.000008 
-4.800000 0.000017 
-4.700000 0.000029 
-4.600000 0.000046 
-4.500000 0.000070 
-4.400001 0.000106 
-4.300001 0.000157 
-4.200001 0.000230 
-4.100001 0.000334 
-4.000001 0.000481 
-3.900001 0.000686 
-3.800001 0.000971 
-3.700001 0.001362 
-3.600001 0.001893 
-3.500001 0.002608 
-3.400002 0.003562 
-3.300002 0.004821 
-3.200002 0.006468 
-3.100002 0.008600 
-3.000002 0.011334 
-2.900002 0.014805 
-2.800002 0.019165 
-2.700002 0.024589 
-2.600002 0.031266 
-2.500002 0.039401 
-2.400002 0.049209 
-2.300003 0.060907 
-2.200003 0.074710 
-2.100003 0.090819 
-2.000003 0.109411 
-1.900003 0.130622 
-1.800003 0.154543 
-1.700003 0.181197 
-1.600003 0.210533 
-1.500003 0.242413 
-1.400003 0.276601 
-1.300003 0.312759 
-1.200003 0.350449 
-1.100003 0.389129 
-1.000003 0.428171 
-0.900003 0.466865 
-0.800003 0.504447 
-0.700003 0.540116 
-0.600003 0.573067 
-0.500003 0.602516 
-0.400003 0.627735 
-0.300003 0.648078 
-0.200003 0.663012 
-0.100003 0.672138 
-0.000003 0.675208 
0.099997 0.672138 
0.199997 0.663013 
0.299997 0.648079 
0.399997 0.627735 
0.499997 0.602517 
0.599997 0.573067 
0.699997 0.540117 
0.799998 0.504448 
0.899998 0.466867 
0.999998 0.428173 
1.099998 0.389131 
1.199998 0.350451 
1.299998 0.312761 
1.399998 0.276602 
1.499998 0.242414 
1.599998 0.210534 
1.699998 0.181198 
1.799998 0.154543 
1.899998 0.130623 
1.999998 0.109411 
2.099998 0.090820 
2.199998 0.074711 
2.299998 0.060907 
2.399997 0.049209 
2.499997 0.039401 
2.599997 0.031266 
2.699997 0.024589 
2.799997 0.019165 
2.899997 0.014805 
2.999997 0.011334 
3.099997 0.008600 
3.199997 0.006468 
3.299997 0.004821 
3.399997 0.003562 
3.499996 0.002608 
3.599996 0.001893 
3.699996 0.001362 
3.799996 0.000971 
3.899996 0.000686 
3.999996 0.000481 
4.099996 0.000334 
4.199996 0.000229 
4.299996 0.000156 
4.399996 0.000105 
4.499996 0.000069 
4.599996 0.000044 
4.699996 0.000026 
4.799995 0.000012 
4.899995 0.000000 
