-5.000000 0.000000 
-4.900000 0.005518 
-4.800000 0.011054 
-4.700000 0.016626 
-4.600000 0.022250 
-4.500000 0.027944 
-4.400001 0.033723 
-4.300001 0.039602 
-4.200001 0.045596 
-4.100001 0.051716 
-4.000001 0.057974 
-3.900001 0.064379 
-3.800001 0.070940 
-3.700001 0.077660 
-3.600001 0.084546 
-3.500001 0.091597 
-3.400002 0.098814 
-3.300002 0.106193 
-3.200002 0.113730 
-3.100002 0.121416 
-3.000002 0.129243 
-2.900002 0.137196 
-2.800002 0.145262 
-2.700002 0.153423 
-2.600002 0.161660 
-2.500002 0.169951 
-2.400002 0.178273 
-2.300003 0.186603 
-2.200003 0.194909 
-2.100003 0.203164 
-2.000003 0.211336 
-1.900003 0.219396 
-1.800003 0.227309 
-1.700003 0.235044 
-1.600003 0.242567 
-1.500003 0.249843 
-1.400003 0.256839 
-1.300003 0.263521 
-1.200003 0.269859 
-1.100003 0.275819 
-1.000003 0.281373 
-0.900003 0.286492 
-0.800003 0.291149 
-0.700003 0.295319 
-0.600003 0.298979 
-0.500003 0.302112 
-0.400003 0.304698 
-0.300003 0.306724 
-0.200003 0.308179 
-0.100003 0.309054 
-0.000003 0.309345 
0.099997 0.309051 
0.199997 0.308171 
0.299997 0.306712 
0.399997 0.304681 
0.499997 0.302090 
0.599997 0.298952 
0.699997 0.295284 
0.799998 0.291107 
0.899998 0.286443 
0.999998 0.281315 
1.099998 0.275751 
1.199998 0.269778 
1.299998 0.263427 
1.399998 0.256729 
1.499998 0.249715 
1.599998 0.242419 
1.699998 0.234874 
1.799998 0.227113 
1.899998 0.219169 
1.999998 0.211077 
2.099998 0.202866 
2.199998 0.194569 
2.299998 0.186215 
2.399997 0.177832 
2.499997 0.169451 
2.599997 0.161095 
2.699997 0.152786 
2.799997 0.144544 
2.899997 0.136389 
2.999997 0.128336 
3.099997 0.120401 
3.199997 0.112594 
3.299997 0.104926 
3.399997 0.097402 
3.499996 0.090027 
3.599996 0.082804 
3.699996 0.075732 
3.799996 0.068810 
3.899996 0.062031 
3.999996 0.055391 
4.099996 0.048881 
4.199996 0.042491 
4.299996 0.036209 
4.399996 0.030022 
4.499996 0.023917 
4.599996 0.017879 
4.699996 0.011891 
4.799995 0.005937 
4.899995 0.000000 
