-5.000000 0.000000 
-4.900000 0.000210 
-4.800000 0.000434 
-4.700000 0.000688 
-4.600000 0.000987 
-4.500000 0.001348 
-4.400001 0.001793 
-4.300001 0.002344 
-4.200001 0.003029 
-4.100001 0.003878 
-4.000001 0.004928 
-3.900001 0.006219 
-3.800001 0.007798 
-3.700001 0.009719 
-3.600001 0.012040 
-3.500001 0.014829 
-3.400002 0.018157 
-3.300002 0.022102 
-3.200002 0.026747 
-3.100002 0.032181 
-3.000002 0.038493 
-2.900002 0.045776 
-2.800002 0.054120 
-2.700002 0.063612 
-2.600002 0.074333 
-2.500002 0.086355 
-2.400002 0.099736 
-2.300003 0.114519 
-2.200003 0.130724 
-2.100003 0.148351 
-2.000003 0.167371 
-1.900003 0.187724 
-1.800003 0.209321 
-1.700003 0.232036 
-1.600003 0.255709 
-1.500003 0.280145 
-1.400003 0.305115 
-1.300003 0.330370 
-1.200003 0.355614 
-1.100003 0.380547 
-1.000003 0.404835 
-0.900003 0.428143 
-0.800003 0.450135 
-0.700003 0.470477 
-0.600003 0.488850 
-0.500003 0.504956 
-0.400003 0.518529 
-0.300003 0.529337 
-0.200003 0.537196 
-0.100003 0.541966 
-0.000003 0.543566 
0.099997 0.541967 
0.199997 0.537196 
0.299997 0.529338 
0.399997 0.518529 
0.499997 0.504957 
0.599997 0.488851 
0.699997 0.470478 
0.799998 0.450136 
0.899998 0.428144 
0.999998 0.404836 
1.099998 0.380548 
1.199998 0.355614 
1.299998 0.330370 
1.399998 0.305116 
1.499998 0.280146 
1.599998 0.255709 
1.699998 0.232036 
1.799998 0.209321 
1.899998 0.187725 
1.999998 0.167371 
2.099998 0.148351 
2.199998 0.130725 
2.299998 0.114519 
2.399997 0.099736 
2.499997 0.086355 
2.599997 0.074333 
2.699997 0.063612 
2.799997 0.054120 
2.899997 0.045776 
2.999997 0.038493 
3.099997 0.032180 
3.199997 0.026746 
3.299997 0.022100 
3.399997 0.018155 
3.499996 0.014826 
3.599996 0.012037 
3.699996 0.009714 
3.799996 0.007791 
3.899996 0.006208 
3.999996 0.004914 
4.099996 0.003859 
4.199996 0.003002 
4.299996 0.002308 
4.399996 0.001743 
4.499996 0.001281 
4.599996 0.000896 
4.699996 0.000567 
4.799995 0.000275 
4.899995 0.000000 
