0.000000 -0.011569 
6.600000 -0.006615 
9.400000 -0.007331 
11.500000 -0.007892 
13.300000 -0.007857 
14.900000 -0.007323 
16.300000 -0.006505 
17.600000 -0.005616 
18.800000 -0.004818 
20.000000 -0.004211 
21.100000 -0.003842 
22.100000 -0.003715 
23.100000 -0.003799 
24.100000 -0.004045 
25.000000 -0.004393 
25.900000 -0.004779 
26.800000 -0.005146 
27.600000 -0.005441 
28.400000 -0.005626 
29.200000 -0.005670 
30.000000 -0.005559 
30.700000 -0.005289 
31.500000 -0.004864 
32.200000 -0.004300 
32.900000 -0.003618 
33.600000 -0.002843 
34.300000 -0.002006 
35.000000 -0.001135 
35.600000 -0.000259 
36.300000 0.000594 
36.900000 0.001401 
37.600000 0.002141 
38.200000 0.002798 
38.800000 0.003360 
39.400000 0.003820 
40.000000 0.004174 
40.600000 0.004425 
41.200000 0.004576 
41.800000 0.004634 
42.300000 0.004611 
42.900000 0.004518 
43.500000 0.004369 
44.000000 0.004178 
44.600000 0.003959 
45.100000 0.003726 
45.700000 0.003494 
46.200000 0.003273 
46.700000 0.003076 
47.200000 0.002911 
47.800000 0.002785 
48.300000 0.002703 
48.800000 0.002670 
49.300000 0.002685 
49.800000 0.002748 
50.300000 0.002858 
50.800000 0.003009 
51.300000 0.003197 
51.800000 0.003415 
52.300000 0.003656 
52.700000 0.003912 
53.200000 0.004176 
53.700000 0.004438 
54.200000 0.004692 
54.600000 0.004930 
55.100000 0.005145 
55.600000 0.005331 
56.000000 0.005484 
56.500000 0.005598 
57.000000 0.005672 
57.400000 0.005703 
57.900000 0.005692 
58.300000 0.005638 
58.800000 0.005543 
59.200000 0.005411 
59.700000 0.005246 
60.100000 0.005050 
60.600000 0.004832 
61.000000 0.004595 
61.400000 0.004347 
61.900000 0.004094 
62.300000 0.003843 
62.700000 0.003602 
63.200000 0.003376 
63.600000 0.003172 
64.000000 0.002996 
64.400000 0.002854 
64.900000 0.002750 
65.300000 0.002687 
65.700000 0.002670 
66.100000 0.002700 
66.500000 0.002779 
67.000000 0.002906 
67.400000 0.003082 
67.800000 0.003305 
68.200000 0.003572 
68.600000 0.003880 
69.000000 0.004226 
69.400000 0.004605 
69.800000 0.005012 
70.300000 0.005441 
70.700000 0.005887 
71.100000 0.006343 
71.500000 0.006802 
71.900000 0.007260 
72.300000 0.007710 
72.700000 0.008146 
