0.000000 -0.000290 
6.600000 -0.002965 
9.400000 -0.001288 
11.500000 -0.000012 
13.300000 0.000562 
14.900000 0.000564 
16.300000 0.000214 
17.600000 -0.000244 
18.800000 -0.000648 
20.000000 -0.000863 
21.100000 -0.000875 
22.100000 -0.000681 
23.100000 -0.000277 
24.100000 0.000286 
25.000000 0.000917 
25.900000 0.001585 
26.800000 0.002231 
27.600000 0.002773 
28.400000 0.003202 
29.200000 0.003490 
30.000000 0.003619 
30.700000 0.003558 
31.500000 0.003370 
32.200000 0.003012 
32.900000 0.002534 
33.600000 0.001963 
34.300000 0.001326 
35.000000 0.000655 
35.600000 -0.000052 
36.300000 -0.000709 
36.900000 -0.001349 
37.600000 -0.001896 
38.200000 -0.002389 
38.800000 -0.002788 
39.400000 -0.003087 
40.000000 -0.003282 
40.600000 -0.003374 
41.200000 -0.003367 
41.800000 -0.003270 
42.300000 -0.003119 
42.900000 -0.002873 
43.500000 -0.002572 
44.000000 -0.002256 
44.600000 -0.001888 
45.100000 -0.001533 
45.700000 -0.001155 
46.200000 -0.000814 
46.700000 -0.000497 
47.200000 -0.000214 
47.800000 0.000052 
48.300000 0.000250 
48.800000 0.000398 
49.300000 0.000496 
49.800000 0.000545 
50.300000 0.000547 
50.800000 0.000506 
51.300000 0.000427 
51.800000 0.000316 
52.300000 0.000182 
52.700000 0.000010 
53.200000 -0.000149 
53.700000 -0.000309 
54.200000 -0.000461 
54.600000 -0.000618 
55.100000 -0.000734 
55.600000 -0.000822 
56.000000 -0.000896 
56.500000 -0.000914 
57.000000 -0.000893 
57.400000 -0.000849 
57.900000 -0.000745 
58.300000 -0.000618 
58.800000 -0.000433 
59.200000 -0.000230 
59.700000 0.000024 
60.100000 0.000288 
60.600000 0.000593 
61.000000 0.000897 
61.400000 0.001212 
61.900000 0.001547 
62.300000 0.001862 
62.700000 0.002168 
63.200000 0.002473 
63.600000 0.002738 
64.000000 0.002975 
64.400000 0.003178 
64.900000 0.003356 
65.300000 0.003477 
65.700000 0.003552 
66.100000 0.003578 
66.500000 0.003555 
67.000000 0.003496 
67.400000 0.003374 
